UF;Código;Território;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2019;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2019;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2019;4 - Famílias do PBF com condicionalidades de saúde informada-01/2019;5 - Total de famílias com perfil saúde no município-01/2019;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2019;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2019;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2019;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2019;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2019;11 - Fator 2: Adesão ao SUAS-01/2019;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2019;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2019;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2019;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2019;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2019;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2019;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2019;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2019;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2019;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2019;22 - Teto de repasse do IGD-M-01/2019;23 - Valor repassado no mês-01/2019;24 - Motivo(s) que impede(m) o repasse-01/2019;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2018;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2018;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2018;4 - Famílias do PBF com condicionalidades de saúde informada-01/2018;5 - Total de famílias com perfil saúde no município-01/2018;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2018;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2018;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2018;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2018;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2018;11 - Fator 2: Adesão ao SUAS-01/2018;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2018;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2018;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2018;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2018;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2018;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2018;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2018;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2018;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2018;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2018;22 - Teto de repasse do IGD-M-01/2018;23 - Valor repassado no mês-01/2018;24 - Motivo(s) que impede(m) o repasse-01/2018;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2017;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2017;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2017;4 - Famílias do PBF com condicionalidades de saúde informada-01/2017;5 - Total de famílias com perfil saúde no município-01/2017;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2017;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2017;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2017;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2017;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2017;11 - Fator 2: Adesão ao SUAS-01/2017;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2017;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2017;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2017;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2017;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2017;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2017;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2017;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2017;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2017;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2017;22 - Teto de repasse do IGD-M-01/2017;23 - Valor repassado no mês-01/2017;24 - Motivo(s) que impede(m) o repasse-01/2017;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2016;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2016;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2016;4 - Famílias do PBF com condicionalidades de saúde informada-01/2016;5 - Total de famílias com perfil saúde no município-01/2016;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2016;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2016;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2016;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2016;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2016;11 - Fator 2: Adesão ao SUAS-01/2016;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2016;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2016;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2016;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2016;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2016;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2016;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2016;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2016;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2016;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2016;22 - Teto de repasse do IGD-M-01/2016;23 - Valor repassado no mês-01/2016;24 - Motivo(s) que impede(m) o repasse-01/2016
RS;431090;JACUTINGA;53;53;1;40;50;0.8;112;138;0.81;0.85;1;1;1;0.85;244;112;311.51;0;15.58;15.58;327.09;1430;1430;;66;66;1;52;58;0.89;132;183;0.72;0.83;1;1;1;0.83;244;132;358.13;0;17.91;17.91;376.04;1430;1430;;81;84;0.96;70;75;0.93;127;195;0.65;0.8;1;1;1;0.8;244;127;330.24;0;16.51;16.51;346.75;872.3;1430;;86;93;0.92;75;85;0.88;136;248;0.54;0.72;1;1;1;0.72;244;136;320.89;0;16.04;16.04;336.93;872.3;0;
MG;313490;JACUTINGA;338;351;0.96;190;208;0.91;598;685;0.87;0.9;1;1;1;0.9;1301;598;1760.03;0;88;88;1848.03;4651.08;1848.03;;347;380;0.91;149;166;0.89;497;748;0.66;0.78;1;1;1;0.78;1301;497;1267.81;0;63.39;63.39;1331.2;4651.08;1430;;385;433;0.88;105;216;0.48;356;797;0.44;0.56;1;1;1;0.56;1301;356;656.25;0;32.81;32.81;689.06;4651.08;0;TAC < 0.55;363;475;0.76;276;346;0.79;515;846;0.6;0.69;1;1;1;0.69;1301;515;1162.92;0;0;0;1162.92;4651.08;1430;
PR;411190;JAGUAPITÃ;333;352;0.94;284;312;0.91;836;994;0.84;0.88;1;1;1;0.88;705;705;2026.84;0;101.34;101.34;2128.18;2520.38;2128.18;;284;295;0.96;271;303;0.89;748;1024;0.73;0.82;1;1;1;0.82;705;705;1900.59;0;0;0;1900.59;2520.38;1900.59;;362;374;0.96;144;317;0.45;752;1077;0.69;0.7;1;1;1;0.7;705;705;1614.64;0;80.73;80.73;1695.37;2520.38;1695.37;;332;352;0.94;96;282;0.34;774;1225;0.63;0.63;1;1;1;0.63;705;705;1459.07;0;72.95;72.95;1532.02;2520.38;1532.02;
BA;291760;JAGUAQUARA;5620;5949;0.94;3038;3437;0.88;6588;7991;0.82;0.86;1;1;1;0.86;9178;6588;18614.72;0;0;0;18614.72;32811.35;18614.72;;5961;6222;0.95;3467;3957;0.87;6624;8585;0.77;0.84;1;1;1;0.84;9178;6624;18178.24;75.71;908.91;984.62;19162.86;32811.35;19162.86;;5485;7317;0.74;3011;4403;0.68;6067;9080;0.66;0.69;1;1;1;0.69;9178;6067;13654.54;0;682.73;682.73;14337.27;32811.35;14337.27;;6277;8209;0.76;4279;5024;0.85;7147;9765;0.73;0.77;1;1;0;0;9178;7147;0;0;0;0;0;32811.35;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
MG;313500;JAGUARAÇU;119;121;0.98;126;139;0.9;257;295;0.87;0.9;1;1;1;0.9;295;257;758.49;37.92;37.92;75.84;834.33;1430;1430;;125;135;0.92;116;132;0.87;264;321;0.82;0.86;1;1;1;0.86;295;264;739.94;0;0;0;739.94;1430;1430;;152;162;0.93;118;133;0.88;265;317;0.83;0.87;1;1;1;0.87;295;265;753.08;0;37.65;37.65;790.73;1054.63;1430;;144;155;0.92;167;171;0.97;244;325;0.75;0.85;1;1;1;0.85;295;244;675.48;0;33.77;33.77;709.25;1054.63;1430;
RS;431100;JAGUARÃO;1115;1172;0.95;627;891;0.7;1793;2171;0.82;0.82;1;1;1;0.82;3202;1793;4817.39;30.11;0;30.11;4847.5;11447.15;4847.5;;1203;1277;0.94;662;945;0.7;1634;2469;0.66;0.74;1;1;1;0.74;3202;1634;3938.27;21.88;0;21.88;3960.15;11447.15;3960.15;;1544;1573;0.98;835;1218;0.68;1517;2556;0.59;0.71;1;1;1;0.71;3202;1517;3518.23;8.37;175.91;184.28;3702.51;11447.15;3702.51;;1883;1970;0.95;1127;1627;0.69;1613;3016;0.53;0.67;1;1;0;0;3202;1613;0;0;0;0;0;11447.15;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
BA;291770;JAGUARARI;3068;3461;0.88;3292;3343;0.98;4699;5676;0.82;0.88;1;1;1;0.88;5460;4699;13465.1;0;673.26;673.26;14138.36;19519.5;14138.36;;2967;3707;0.8;3224;3450;0.93;4980;5927;0.84;0.85;1;1;1;0.85;5460;4980;13818.75;97.21;690.94;788.15;14606.9;19519.5;14606.9;;3829;4004;0.95;3541;3625;0.97;5200;6177;0.84;0.9;1;1;1;0.9;5460;5200;15280.98;162.05;0;162.05;15443.03;19519.5;15443.03;;3902;4200;0.92;3782;3819;0.99;5308;6478;0.81;0.88;1;1;1;0.88;5460;5308;15344.76;122.76;0;122.76;15467.52;19519.5;15467.52;
ES;320305;JAGUARÉ;2165;2420;0.89;1289;1851;0.69;3166;3632;0.87;0.83;1;1;1;0.83;3207;3166;8577.33;0;428.87;428.87;9006.2;11465.03;2701.86;;2290;2443;0.93;1261;2007;0.62;2898;3695;0.78;0.78;1;1;1;0.78;3207;2898;7380.34;50.33;0;50.33;7430.67;11465.03;7430.67;;2626;3037;0.86;1732;2402;0.72;2992;3731;0.8;0.79;1;1;1;0.79;3207;2992;7753.92;77.54;387.7;465.24;8219.16;11465.03;8219.16;;2853;3299;0.86;1719;2328;0.73;2955;3949;0.74;0.77;1;1;1;0.77;3207;2955;7442.91;103.38;372.15;475.53;7918.44;11465.03;7918.44;
CE;230670;JAGUARETAMA;1972;2118;0.93;2529;2532;0.99;4186;4420;0.94;0.95;1;1;1;0.95;3597;3597;11175.88;518.9;558.79;1077.69;12253.57;12859.28;12253.57;;2163;2267;0.95;2449;2588;0.94;4104;4571;0.89;0.92;1;1;1;0.92;3597;3597;10801.79;77.18;540.09;617.27;11419.06;12859.28;11419.06;;2293;2521;0.9;2210;2588;0.85;4168;4739;0.87;0.88;1;1;1;0.88;3597;3597;10294.43;197.96;514.72;712.68;11007.11;12859.28;11007.11;;2397;2787;0.86;2752;3056;0.90;4263;4883;0.87;0.87;1;1;1;0.87;3597;3597;10248.84;0;0;0;10248.84;12859.28;10248.84;
RS;431110;JAGUARI;384;388;0.98;391;397;0.98;814;929;0.87;0.93;1;1;1;0.93;1048;814;2465.08;0;0;0;2465.08;3746.6;2465.08;;385;390;0.98;423;442;0.95;772;1019;0.75;0.86;1;1;1;0.86;1048;772;2170.03;0;108.5;108.5;2278.53;3746.6;2278.53;;414;420;0.98;552;566;0.97;736;1065;0.69;0.83;1;1;1;0.83;1048;736;1999.23;0;99.96;99.96;2099.19;3746.6;2099.19;;512;533;0.96;571;597;0.95;816;1164;0.7;0.82;1;1;1;0.82;1048;816;2200.63;0;110.03;110.03;2310.66;3746.6;2310.66;
PR;411200;JAGUARIAÍVA;1594;1654;0.96;1292;1425;0.9;2902;3231;0.89;0.91;1;1;1;0.91;4012;2902;8645.86;0;0;0;8645.86;14342.9;7781.27;;1672;1749;0.95;1244;1426;0.87;2638;3329;0.79;0.85;1;1;1;0.85;4012;2638;7315.77;7.46;0;7.46;7323.23;14342.9;7323.23;;1958;2083;0.94;1079;1523;0.7;2490;3343;0.74;0.78;1;1;1;0.78;4012;2490;6348.57;19.05;0;19.05;6367.62;14342.9;6367.62;;2003;2211;0.90;1119;1567;0.71;2582;3389;0.76;0.78;1;1;1;0.78;4012;2582;6595.72;9.7;0;9.7;6605.42;14342.9;6605.42;
CE;230680;JAGUARIBARA;1317;1340;0.98;1369;1476;0.92;1820;2137;0.85;0.9;1;1;1;0.9;1784;1784;5237.91;149.65;261.9;411.55;5649.46;6377.8;5649.46;;1267;1342;0.94;1253;1404;0.89;1786;2194;0.81;0.86;1;1;1;0.86;1784;1784;5022.23;26.89;251.11;278;5300.23;6377.8;5300.23;;1299;1401;0.92;1202;1423;0.84;1704;2218;0.76;0.82;1;1;1;0.82;1784;1704;4580.48;95.43;0;95.43;4675.91;6377.8;4675.91;;1375;1477;0.93;1433;1472;0.97;1674;2239;0.74;0.85;1;1;1;0.85;1784;1674;4624.43;15.42;0;15.42;4639.85;6377.8;4639.85;
CE;230690;JAGUARIBE;3914;3979;0.98;3256;3646;0.89;5547;5928;0.93;0.93;1;1;1;0.93;6450;5547;16892;422.3;0;422.3;17314.3;23058.75;17314.3;;3953;4020;0.98;3301;3797;0.86;5064;5929;0.85;0.89;1;1;1;0.89;6450;5064;14650.91;366.27;0;366.27;15017.18;23058.75;15017.18;;4564;4568;0.99;3530;4093;0.86;5339;6116;0.87;0.9;1;1;1;0.9;6450;5339;15649.54;97.81;0;97.81;15747.35;23058.75;15747.35;;4658;4878;0.95;3555;4031;0.88;5455;6166;0.88;0.9;1;1;1;0.9;6450;5455;15984.24;57.06;0;57.06;16041.3;23058.75;16041.3;
BA;291780;JAGUARIPE;2531;2823;0.89;2629;2845;0.92;4112;4476;0.91;0.91;1;1;1;0.91;3345;3345;9941.76;0;0;0;9941.76;11958.38;9941.76;;2613;2859;0.91;2132;2674;0.79;3730;4230;0.88;0.86;1;1;1;0.86;3345;3345;9443.85;0;472.19;472.19;9916.04;11958.38;9916.04;;2750;3054;0.9;2429;2516;0.96;3226;4061;0.79;0.86;1;1;1;0.86;3345;3226;9055.46;113.19;452.77;565.96;9621.42;11958.38;9621.42;;2719;3186;0.85;2429;2631;0.92;3265;4172;0.78;0.83;1;1;1;0.83;3345;3265;8865.7;0;0;0;8865.7;11958.38;8865.7;
SP;352470;JAGUARIÚNA;1161;1207;0.96;1131;1260;0.89;2151;2438;0.88;0.9;1;1;1;0.9;2136;2136;6289.45;179.69;0;179.69;6469.14;7636.2;4528.39;;1208;1261;0.95;787;1154;0.68;2352;2712;0.86;0.84;1;1;1;0.84;2136;2136;5856.97;130.14;292.85;422.99;6279.96;7636.2;6279.96;;1243;1262;0.98;746;772;0.96;2061;2543;0.81;0.89;1;1;1;0.89;2136;2061;5982.21;74.78;299.11;373.89;6356.1;7636.2;6356.1;;1151;1194;0.96;592;662;0.89;1333;2400;0.55;0.74;1;1;1;0.74;2136;1333;3215.83;160.79;160.79;321.58;3537.41;7636.2;3537.41;
CE;230700;JAGUARUANA;3775;3860;0.97;4066;4547;0.89;6787;7972;0.85;0.89;1;1;1;0.89;6261;6261;18187.27;181.87;909.36;1091.23;19278.5;22383.08;19278.5;;3749;3871;0.96;4070;4525;0.89;6822;8204;0.83;0.88;1;1;1;0.88;6261;6261;17961.4;364.89;898.07;1262.96;19224.36;22383.08;19224.36;;3956;4063;0.97;4001;4391;0.91;6961;8366;0.83;0.88;1;1;1;0.88;6261;6261;18055;312.53;902.75;1215.28;19270.28;22383.08;19270.28;;4140;4325;0.95;3529;4684;0.75;6596;8369;0.78;0.82;1;1;1;0.82;6261;6261;16720.16;388.58;0;388.58;17108.74;22383.08;17108.74;
SC;420880;JAGUARUNA;378;381;0.99;214;250;0.85;519;663;0.78;0.85;1;1;1;0.85;939;519;1439.47;20.56;71.97;92.53;1532;3356.93;1532;;333;337;0.98;258;267;0.96;450;712;0.63;0.8;1;1;1;0.8;939;450;1176.73;44.13;58.84;102.97;1279.7;3356.93;1430;;454;459;0.98;300;316;0.94;494;735;0.67;0.82;1;1;1;0.82;939;494;1317.63;60.39;65.88;126.27;1443.9;3356.93;1443.9;;532;536;0.99;358;378;0.94;508;806;0.63;0.8;1;1;1;0.8;939;508;1320.97;62.16;66.05;128.21;1449.18;3356.93;1449.18;
MG;313505;JAÍBA;5133;5710;0.89;4998;5859;0.85;7493;7985;0.93;0.9;1;1;1;0.9;4786;4786;14111.04;0;0;0;14111.04;17109.95;9877.72;;5456;6070;0.89;2406;5123;0.46;7107;7942;0.89;0.78;1;1;1;0.78;4786;4786;12281.83;204.68;614.09;818.77;13100.6;17109.95;13100.6;;5139;5789;0.88;4049;4435;0.91;6754;8150;0.82;0.86;1;1;1;0.86;4786;4786;13446.87;0;672.34;672.34;14119.21;17109.95;14119.21;;4907;5881;0.83;3655;4401;0.83;6568;8357;0.78;0.8;1;1;1;0.8;4786;4786;12586.7;0;629.34;629.34;13216.04;17109.95;13216.04;
PI;220520;JAICÓS;2837;2885;0.98;2472;2988;0.82;3761;4427;0.84;0.87;1;1;1;0.87;3511;3511;10012.93;0;0;0;10012.93;12551.83;10012.93;;3208;3275;0.97;2640;3130;0.84;3588;4562;0.78;0.84;1;1;1;0.84;3511;3511;9687.73;0;484.39;484.39;10172.12;12551.83;10172.12;;3218;3306;0.97;848;2527;0.33;3653;4588;0.79;0.72;1;1;1;0.72;3511;3511;8277.36;0;0;0;8277.36;12551.83;8277.36;;3154;3338;0.94;2627;3119;0.84;3575;4687;0.76;0.82;1;1;0;0;3511;3511;0;0;0;0;0;12551.83;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
SP;352480;JALES;945;989;0.95;824;887;0.92;1855;2202;0.84;0.89;1;1;1;0.89;2864;1855;5379.45;256.92;0;256.92;5636.37;10238.8;5636.37;;1031;1121;0.91;351;929;0.37;1782;2649;0.67;0.66;1;1;1;0.66;2864;1782;3826.44;47.83;191.32;239.15;4065.59;10238.8;4065.59;;1201;1319;0.91;271;1022;0.26;1944;2842;0.68;0.63;1;1;0;0;2864;1944;0;0;0;0;0;10238.8;0;TAAS < 0.30Aprovação da Comprovação de Gastos pelo CMAS 2015;1272;1522;0.83;370;1117;0.33;2061;3520;0.58;0.58;1;1;1;0.58;2864;2061;3915.13;71.18;195.76;266.94;4182.07;10238.8;4182.07;
SP;352490;JAMBEIRO;251;265;0.94;201;204;0.98;478;535;0.89;0.92;1;0;0;0;431;431;0;0;0;0;0;1540.83;0;ComprovaÃ§Ã£o de Gastos pelo FMAS 2017;236;248;0.95;156;191;0.81;424;509;0.83;0.85;1;1;0;0;431;424;0;0;0;0;0;1540.83;0;Aprovação da Comprovação de Gastos pelo CMAS 2016;238;255;0.93;133;172;0.77;379;491;0.77;0.81;1;1;1;0.81;431;379;1000.92;0;50.05;50.05;1050.97;1540.83;1430;;242;260;0.93;130;157;0.82;345;563;0.61;0.74;1;1;0;0;431;345;0;0;0;0;0;1540.83;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
MG;313507;JAMPRUCA;629;703;0.89;475;558;0.85;1104;1193;0.92;0.89;1;1;1;0.89;786;786;2297.01;0;114.85;114.85;2411.86;2809.95;2411.86;;556;646;0.86;479;524;0.91;815;1184;0.68;0.78;1;1;1;0.78;786;786;2012.69;0;100.63;100.63;2113.32;2809.95;2113.32;;663;705;0.94;378;491;0.76;922;1145;0.8;0.83;1;1;0;0;786;786;0;0;0;0;0;2809.95;0;Aprovação da Comprovação de Gastos pelo CMAS 2015;705;780;0.90;404;551;0.73;985;1196;0.82;0.82;1;1;1;0.82;786;786;2097.5;52.44;0;52.44;2149.94;2809.95;2149.94;
MG;313510;JANAÚBA;5705;5846;0.97;2037;4604;0.44;8509;9890;0.86;0.78;1;1;1;0.78;9622;8509;21703.06;310.03;1085.15;1395.18;23098.24;34398.65;23098.24;;6091;6379;0.95;2875;5376;0.53;8391;11199;0.74;0.74;1;1;1;0.74;9622;8391;20373.98;282.99;1018.7;1301.69;21675.67;34398.65;21675.67;;7692;8168;0.94;5541;6578;0.84;8768;12483;0.7;0.79;1;1;1;0.79;9622;8768;22717.01;94.62;1135.85;1230.47;23947.48;34398.65;23947.48;;7476;8704;0.85;4779;6740;0.70;10271;13378;0.76;0.77;1;1;1;0.77;9622;9622;24263.56;303.29;1213.18;1516.47;25780.03;34398.65;25780.03;
GO;521170;JANDAIA;407;427;0.95;314;365;0.86;619;750;0.82;0.86;1;1;1;0.86;720;619;1742.18;0;0;0;1742.18;2574;1742.18;;414;448;0.92;390;439;0.88;641;794;0.8;0.85;1;1;1;0.85;720;641;1784.93;0;89.25;89.25;1874.18;2574;1874.18;;412;460;0.89;221;320;0.69;611;820;0.74;0.76;1;1;1;0.76;720;611;1527.24;0;0;0;1527.24;2574;1527.24;;408;480;0.85;321;347;0.92;621;912;0.68;0.78;1;1;1;0.78;720;621;1582.71;0;0;0;1582.71;2574;1582.71;
PR;411210;JANDAIA DO SUL;487;512;0.95;190;424;0.44;1469;1644;0.89;0.79;1;1;1;0.79;1219;1219;3155.93;0;157.8;157.8;3313.73;4357.93;3313.73;;492;518;0.94;449;449;1;1231;1548;0.79;0.88;1;1;1;0.88;1219;1219;3506.54;0;175.33;175.33;3681.87;4357.93;3681.87;;611;634;0.96;498;543;0.91;1091;1438;0.75;0.84;1;1;1;0.84;1219;1091;3012.47;0;0;0;3012.47;4357.93;3012.47;;685;735;0.93;512;561;0.91;1017;1576;0.64;0.78;1;1;1;0.78;1219;1017;2590.65;0;0;0;2590.65;4357.93;2590.65;
BA;291790;JANDAÍRA;1779;1796;0.99;1603;1675;0.95;2144;2399;0.89;0.93;1;1;1;0.93;2066;2066;6269.33;135.54;313.47;449.01;6718.34;7385.95;6718.34;;1827;1882;0.97;1667;1763;0.94;2249;2475;0.9;0.93;1;1;1;0.93;2066;2066;6267.31;208.92;313.37;522.29;6789.6;7385.95;6789.6;;2043;2101;0.97;1574;1742;0.9;2122;2517;0.84;0.89;1;1;1;0.89;2066;2066;5979.93;175.87;299;474.87;6454.8;7385.95;6454.8;;2033;2140;0.95;1709;1823;0.93;2094;2504;0.83;0.89;1;1;0;0;2066;2066;0;0;0;0;0;7385.95;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
RN;240510;JANDAÍRA;999;1010;0.98;870;945;0.92;1315;1471;0.89;0.92;1;1;0;0;1300;1300;0;0;0;0;0;4647.5;0;AprovaÃ§Ã£o de Gastos pelo CMAS 2017;1080;1107;0.97;767;1016;0.75;1277;1513;0.84;0.85;1;1;1;0.85;1300;1277;3546.8;39.4;177.34;216.74;3763.54;4647.5;3763.54;;1160;1199;0.96;955;1103;0.86;1293;1590;0.81;0.86;1;1;1;0.86;1300;1293;3634.53;9.32;0;9.32;3643.85;4647.5;3643.85;;1185;1246;0.95;932;1106;0.84;1313;1655;0.79;0.84;1;1;1;0.84;1300;1300;3570.55;15.75;0;15.75;3586.3;4647.5;3586.3;
SP;352500;JANDIRA;3071;3195;0.96;2579;2960;0.87;5452;6614;0.82;0.87;1;1;1;0.87;8000;5452;15420.85;0;771.04;771.04;16191.89;28600;14572.7;;3355;3622;0.92;2485;3345;0.74;5362;6970;0.76;0.8;1;1;1;0.8;8000;5362;13976.05;3.91;698.8;702.71;14678.76;28600;14678.76;;3765;4490;0.83;106;2894;0.03;4847;6432;0.75;0.59;1;1;1;0.59;8000;4847;9382.34;3.28;469.12;472.4;9854.74;28600;0;TAAS < 0.30;3383;4575;0.73;678;2843;0.23;4202;7181;0.58;0.53;1;1;1;0.53;8000;4202;7334.91;0;0;0;7334.91;28600;0;IGD < 0.55
RN;240520;JANDUÍS;624;667;0.93;585;631;0.92;880;1055;0.83;0.88;1;1;1;0.88;998;880;2524.52;0;126.23;126.23;2650.75;3567.85;2650.75;;700;725;0.96;591;639;0.92;886;1088;0.81;0.87;1;1;1;0.87;998;886;2533.38;0;126.67;126.67;2660.05;3567.85;2660.05;;288;720;0.4;538;607;0.88;880;1065;0.82;0.73;1;1;1;0.73;998;880;2101.24;0;0;0;2101.24;3567.85;2101.24;;591;736;0.80;597;641;0.93;721;1118;0.64;0.75;1;1;1;0.75;998;721;1771.73;0;88.59;88.59;1860.32;3567.85;1860.32;
MT;510490;JANGADA;808;819;0.98;471;644;0.73;1066;1178;0.9;0.88;1;1;1;0.88;1291;1066;3055.69;0;152.78;152.78;3208.47;4615.33;3208.47;;820;882;0.92;525;726;0.72;974;1218;0.79;0.81;1;1;1;0.81;1291;974;2573.87;0;128.69;128.69;2702.56;4615.33;2702.56;;962;1055;0.91;568;788;0.72;1104;1298;0.85;0.83;1;1;1;0.83;1291;1104;2990.24;16.61;149.51;166.12;3156.36;4615.33;3156.36;;918;1120;0.81;511;773;0.66;1089;1360;0.8;0.77;1;1;1;0.77;1291;1089;2726.99;40.9;0;40.9;2767.89;4615.33;2767.89;
PR;411220;JANIÓPOLIS;217;242;0.89;187;225;0.83;544;603;0.9;0.88;1;1;1;0.88;781;544;1561.32;0;78.07;78.07;1639.39;2792.08;1639.39;;239;261;0.91;211;241;0.87;520;674;0.77;0.83;1;1;1;0.83;781;520;1408.78;0;70.44;70.44;1479.22;2792.08;1479.22;;313;343;0.91;217;282;0.76;509;764;0.66;0.75;1;1;1;0.75;781;509;1246.64;0;62.33;62.33;1308.97;2792.08;1430;;370;419;0.88;308;370;0.83;479;898;0.53;0.69;1;1;1;0.69;781;479;1082.88;0;0;0;1082.88;2792.08;0;
